Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,Iowa Fertilizer Company,1012918,3550 180th Street,40.69,-91.23,Wever,LEE COUNTY,IA,52658,IOWA FERTLIZER CO LLC (100%),1349700,"C,G,V"
2023,Iroquois Bio Energy Company,1003714,751 West State Road 114,40.933056,-87.067222,Rensselaer,JASPER COUNTY,IN,47978,IROQUOIS BIO-ENERGY CO LLC (100%),80876,"C,II"
2023,Irving Consumer Products Inc - Macon,1013821,1897 Allen Road,32.74109,-83.64578,Macon,BIBB COUNTY,GA,31216,IRVING CONSUMER PRODUCTS INC (100%),110966,C
2023,"Irving Tissue, Inc. Fort Edward Facility",1008767,1 Eddy Street,43.2699,-73.58769,Fort Edward,WASHINGTON COUNTY,NY,12828,IRVING JD LTD (100%),31614,C
2023,Itafos Conda LLC,1001154,3010 CONDA ROAD,42.739417,-111.541421,SODA SPRINGS,CARIBOU COUNTY,ID,83276,ITAFOS CONDA HOLDINGS (100%),138625,"C,Z"
2023,J R SIMPLOT CO,1002804,1201 N BROADWAY AVE,46.837778,-119.176389,OTHELLO,ADAMS COUNTY,WA,99344,JR SIMPLOT CO (100%),53229,"C,II"
2023,J. R. Simplot Co.,1002832,14124 Wheeler Road NE,47.131732,-119.18926,Moses Lake,GRANT COUNTY,WA,98837,JR SIMPLOT CO (100%),18287,"C,II"
2023,J.G. Boswell Tomato Company Kern LLC,1004956,36889 HWY 58,35.39892,-119.41218,BUTTONWILLOW,KERN COUNTY,CA,93206,JG BOSWELL CO (95.23%); IL POMODORA INC (2.07%),43971,C
2023,J.G. Boswell Tomato Company Kings LLC,1004832,27905 DAIRY AVE,36.066559,-119.571981,CORCORAN,KINGS COUNTY,CA,93212,JG BOSWELL CO (100%),26457,C
2023,J.R. Simplot Company,1010687,3630 Gateway Drive,47.933611,-97.0825,Grand Forks,GRAND FORKS COUNTY,ND,58201,JR SIMPLOT CO (100%),40856,"C,II"
2023,"JBS SOUDERTON, INC. - RENDERING FACILITY",1004257,741 SOUDER ROAD,40.283058,-75.341965,SOUDERTON,MONTGOMERY COUNTY,PA,18964,JBA USA HOLDINGS LLC (100%),19902,"C,II"
2023,JBS SWIFT,1006121,402 NORTH 10TH AVENUE,42.054417,-92.897944,MARSHALLTOWN,MARSHALL COUNTY,IA,50158,JBA USA HOLDINGS LLC (100%),50015,"C,II"
2023,JBS Swift Beef Company - Greeley Plant,1004022,800 North 8th Avenue,40.44278,-104.69233,Greeley,WELD COUNTY,CO,80632,JBA USA HOLDINGS LLC (100%),56423,C
2023,JBS Swift Food,1010327,600 South Iowa Ave,41.000833,-92.391389,Ottumwa,WAPELLO COUNTY,IA,52501,JBA USA HOLDINGS LLC (100%),41718,"C,II"
2023,JBS/Swift Pork Company,1002346,8295 ARENZVILLE RD.,39.99379,-90.404577,BEARDSTOWN,CASS COUNTY,IL,62618,JBA USA HOLDINGS LLC (100%),39328,"C,II"
2023,"JELD-WEN, INC.",1002559,825 SHINER ROAD,41.763902,-76.416188,TOWANDA,BRADFORD COUNTY,PA,18848,JELD-WEN HOLDING INC (100%),47469,"C,TT"
2023,JGT2 Mill,1000593,300 RILEY RD,44.506335,-70.238607,JAY,FRANKLIN COUNTY,ME,4239,PIXELLE SPECIALTY SOLUTIONS LLC (100%),2620,"AA,C,TT"
2023,JIM BEAM BRANDS COMPANY,1004528,1600 LEBANON JUNCTION ROAD,37.807747,-85.687444,BOSTON,NELSON COUNTY,KY,40107,BEAM SUNTORY INC (100%),52993,C
2023,JIM BEAM BRANDS COMPANY,1004529,526 HAPPY HOLLOW ROAD,37.92905,-85.652687,CLERMONT,BULLITT COUNTY,KY,40110,BEAM SUNTORY INC (100%),28007,C
2023,JOHN DEERE FNDRY WATERLOO,1002458,400 WESTFIELD AVENUE,42.505,-92.357778,WATERLOO,BLACK HAWK COUNTY,IA,50701,DEERE & CO (100%),45076,C
2023,JR SIMPLOT COMPANY - FOOD GROUP,1001985,16733 Simplot Blvd,43.667577,-116.73112,CALDWELL,CANYON COUNTY,ID,83606,JR SIMPLOT CO (100%),68519,"C,II"
2023,JR SIMPLOT COMPANY DON SIDING COMPLEX,1005035,1150 W. HIGHWAY 30,42.9089,-112.5239,POCATELLO,POWER COUNTY,ID,83204,JR SIMPLOT CO (100%),105807,"C,U,Z"
2023,"Jack Daniel Distillery, Lem Motlow Prop., Inc.",1013270,280 Lynchburg Highway,35.285359,-86.368475,Lynchburg,MOORE COUNTY,TN,37352,BROWN-FORMAN CORP (100%),66808,C
2023,KAAPA ETHANOL LLC,1001677,8450 KAPPA LANE,40.483359,-99.077224,MINDEN,KEARNEY COUNTY,NE,68959,KAAPA ETHANOL LLC (100%),73391,"C,II"
2023,"KAAPA Ethanol Ravenna, LLC",1003096,35955 NAVAHO RD,41.023749,-98.87511,RAVENNA,BUFFALO COUNTY,NE,68869,KAAPA ETHANOL LLC (100%),186225,"C,II"
2023,KANEKA North America LLC,1005095,6161 UNDERWOOD RD,29.6209,-95.086874,PASADENA,HARRIS COUNTY,TX,77507,KANEKA AMERICAS HOLDING INC (100%),53425,C
2023,KANSAS ETHANOL LLC,1002082,1630 AVE Q,38.28959,-98.19522,LYONS,RICE COUNTY,KS,67554,KANSAS ETHANOL LLC (100%),111316,"C,II,PP"
2023,KELCO,1004753,2025 HARBOR DR E,32.696772,-117.145403,SAN DIEGO,SAN DIEGO COUNTY,CA,92113,JM HUBER CORP (100%),116484,C
2023,KELLOGG LANCASTER CEREAL PLT,1002215,2050 STATE RD,40.0879,-76.3847,LANCASTER,LANCASTER COUNTY,PA,17601,KELLOGG CO (100%),25651,C
2023,KELLOGG USA INC,1002213,9601 F STREET,41.21967,-96.06252,OMAHA,DOUGLAS COUNTY,NE,68127,WK Kellogg Co (100%),26356,C
2023,"KELLOGG USA,INC.",1002258,2168 FRISCO AVENUE,35.09502,-89.99089,MEMPHIS,SHELBY COUNTY,TN,38114,KELLOGG CO (100%),24800,C
2023,KIMBERLY CLARK CORPORATION,1002011,246 OLD JACKSON HIGHWAY,33.416151,-81.896431,BEECH ISLAND,AIKEN COUNTY,SC,29842,KIMBERLY-CLARK CORP (100%),148672,C
2023,KIMBERLY CLARK PA LLC/CHESTER OPR,1000869,One Avenue of the States,39.8439,-75.3575,Chester,DELAWARE COUNTY,PA,19013,KIMBERLY-CLARK CORP (100%),147529,C
2023,KIMBERLY-CLARK CORP,1002013,3120 RIVERSIDE AVE,45.10465,-87.65005,MARINETTE,MARINETTE COUNTY,WI,54143,KIMBERLY-CLARK CORP (100%),39084,C
2023,KIMBERLY-CLARK CORP OWENSBORO OPERATIONS,1006061,601 INNOVATIVE WAY,37.82256,-87.30449,OWENSBORO,DAVIESS COUNTY,KY,42301,KIMBERLY-CLARK CORP (100%),121014,C
2023,KIMBERLY-CLARK CORP-JENKS FAC,1006052,13219 South Kimberly-Clark Place,35.966944,-95.9285,JENKS,TULSA COUNTY,OK,74037,KIMBERLY-CLARK CORP (100%),107762,C
2023,KIMBERLY-CLARK CORP.,1002179,5600 KIMBERLY WAY,35.77167,-84.33065,LOUDON,LOUDON COUNTY,TN,37774,KIMBERLY-CLARK CORP (100%),76894,C
2023,KIMBERLY-CLARK TISSUE COMPANY,1002187,200 BAY BRIDGE ROAD,30.736214,-88.0483,MOBILE,MOBILE COUNTY,AL,36610,KIMBERLY-CLARK CORP (100%),250412,C
2023,KIMBERLY-CLARK TISSUE MILL,1006065,58 PICKETT DISTRICT RD,41.55869,-73.41006,NEW MILFORD,LITCHFIELD COUNTY,CT,6776,KIMBERLY-CLARK CORP (100%),139055,C
2023,"KING AMERICA FINISHING, INC.",1007971,1351 Scarboro Highway,32.604571,-81.740261,Sylvania,SCREVEN COUNTY,GA,30467,MILLIKEN & CO (100%),976,C
2023,KOCH FERITLIZER ENID LLC ENID NITROGEN PLT,1002407,1619 SOUTH 78TH,36.379476,-97.76509,ENID,GARFIELD COUNTY,OK,73701,KOCH INDUSTRIES INC (100%),2379818,"C,G,PP,V"
2023,"KOCH FERTILIZER BEATRICE, LLC",1006575,21178 SOUTHWEST 89TH ROAD,40.319088,-96.8414,BEATRICE,GAGE COUNTY,NE,68310,KOCH INDUSTRIES INC (100%),602100,"C,G,PP,V"
2023,"KOCH FERTILIZER DODGE CITY, LLC",1006037,11559 U.S. HIGHWAY 50,37.77995,-100.00572,DODGE CITY,FORD COUNTY,KS,67801,KOCH INDUSTRIES INC (100%),536175,"C,G,PP,V"
2023,KRATON CHEMICAL,1002442,"2 EVERITT AVE., S. END",30.1676,-85.62089,PANAMA CITY,BAY COUNTY,FL,32401,KRATON CORP (100%),40658,C
2023,KRATON Corporation,1000032,2419 State Route 618,39.281072,-81.637901,BELPRE,WASHINGTON COUNTY,OH,45714,KRATON CORP (100%),209507,C
2023,KTG (USA) Inc.,1011252,400 Mahannah Ave,35.18367,-90.04412,Memphis,SHELBY COUNTY,TN,38107,KTG (USA) INC (100%),65553,C
2023,Kern Energy,1004267,7724 E PANAMA LN,35.295278,-118.921111,BAKERSFIELD,KERN COUNTY,CA,93307,CASEY CO (100%),174035,"C,MM,Y"
2023,"Kia Georgia, Inc.",1011199,7777 Kia Parkway,32.9159,-85.11761,West Point,,GA,31833,KIA MOTORS CORP (100%),23188,"C,QQ"
2023,"Koch Fertilizer Ft. Dodge, LLC",1007046,3162 200TH STREET,42.499406,-94.017177,Duncombe,WEBSTER COUNTY,IA,50532,KOCH INDUSTRIES INC (100%),757154,"C,G,PP,V"
2023,Koch Foods,1013898,4100 Port Union Road,39.331178,-84.483833,Fairfield,BUTLER COUNTY,OH,45014,KOCH FOODS INC (100%),39530,C
2023,Koch Methanol St. James,1013611,6586 Hwy 3127,29.983362,-90.876314,St. James,ST. JAMES PARISH,LA,70086,KOCH INDUSTRIES INC (100%),652496,"C,X"
2023,Kordsa Inc. - Chattanooga,1004737,4501 North Access Road,35.113864,-85.24333,Chattanooga,HAMILTON COUNTY,TN,37415,KORDSA INC (100%),28776,C
2023,"Kosei St. Marys, Corp.",1005445,1100 MCKINLEY RD.,40.55358,-84.37325,SAINT MARYS,AUGLAIZE COUNTY,OH,45885,KOSEI AMERICA HOLDINGS INC (100%),19790,C
2023,Kronospan Simsboro LLC,1015127,486 Duraflake Road,32.53778399,-92.75648202,Simsboro,,LA,71275,KRONOSPAN INC (100%),37679,C
2023,"Kronospan, LLC",1013803,1 Kronospan Way,33.6103,-85.9742,Eastaboga,CALHOUN COUNTY,AL,36260,KRONOSPAN INC (100%),117218,C
2023,"LACC, LLC US / Lotte Chemical Louisiana LLC",1013353,2200 Bayou D'Inde Pass,30.214192,-93.30859,Westlake,CALCASIEU PARISH,LA,70669,LOTTE CHEMICAL USA CORP (68.83%); WESTLAKE CHEMICAL CORP (31.17%),688970,"C,X"
2023,LAKE CITY ARMY AMMUNITION PLANT,1001970,25201 East 78 Highway,39.103996,-94.280859,INDEPENDENCE,JACKSON COUNTY,MO,64056,US GOVERNMENT (%),40703,C
2023,LAMB WESTON,1000607,811 GUM STREET,46.651744,-118.872717,CONNELL,FRANKLIN COUNTY,WA,99326,LAMB WESTON HOLDINGS INC (100%),26956,C
2023,LAMB WESTON INC. Hermiston,1000609,78153 WESTLAND ROAD,45.804801,-119.3725,HERMISTON,UMATILLA COUNTY,OR,97838,LAMB WESTON HOLDINGS INC (100%),36902,C
2023,LAMB WESTON INC. PASCO,1000611,960 GLADE ROAD NORTH,46.288137,-119.115336,PASCO,FRANKLIN COUNTY,WA,99301,LAMB WESTON HOLDINGS INC (100%),35750,C
2023,LAMB WESTON INCORPORATED,1000606,2975 LAMB WESTON RD.,42.765556,-112.913333,AMERICAN FALLS,POWER COUNTY,ID,83211,LAMB WESTON HOLDINGS INC (100%),48423,"C,II"
2023,LAMB WESTON INCORPORATED,1005651,600 NE COLUMBIA AVE,45.845558,-119.682827,BOARDMAN,MORROW COUNTY,OR,97818,LAMB WESTON HOLDINGS INC (100%),36455,C
2023,LAMB WESTON RDO FROZEN,1000610,3704 PARK AVENUE SOUTH,46.8841,-95.0601,PARK RAPIDS,HUBBARD COUNTY,MN,56470,LAMB-WESTON/RDO FROZEN FOODS INC (100%),31770,"C,II"
2023,LAND O LAKES DRY CONDENSED MILK MFG,1003593,405 PARK DRIVE,40.1309,-77.1705,CARLISLE,CUMBERLAND COUNTY,PA,17013,LAND O LAKES INC (100%),42486,C
2023,LAND O\LAKES INCORPORATED,1002874,400 SOUTH M STREET,36.20458,-119.34263,TULARE,TULARE COUNTY,CA,93274,LAND O LAKES INC (100%),60695,C
2023,LCY ELASTOMERS,1007137,4803 DECKER DRIVE,29.772089,-95.019464,BAYTOWN,HARRIS COUNTY,TX,77520,LCY ELASTOMERS LP (100%),40211,C
2023,LEAF RIVER CELLULOSE LLC,1008025,157 BUCK CREEK ROAD,31.244429,-89.045353,NEW AUGUSTA,PERRY COUNTY,MS,39462,KOCH INDUSTRIES INC (100%),75428,"AA,C,TT"
2023,LEHIGH HEAVY FORGE CORP/BETHLEHEM,1002976,275 EMERY ST,40.6159,-75.3536,BETHLEHEM,NORTHAMPTON COUNTY,PA,18015,Lehigh Heavy Forge Corp (100%),12074,C
2023,LEPRINO FOODS Allendale,1005220,4700 RICH ST.,42.979024,-85.903336,ALLENDALE,OTTAWA COUNTY,MI,49401,LEPRINO FOODS CO (100%),26708,C
2023,LINCOLN ELECTRIC CO *,1002114,22801 SAINT CLAIR AVENUE,41.58586,-81.5196,CLEVELAND,CUYAHOGA COUNTY,OH,44117,LINCOLN ELECTRIC HOLDINGS INC (100%),25006,C
2023,LINCOLNLAND AGRI-ENERGY LLC,1004668,10406 N 1725TH ST,39.004293,-87.631325,PALESTINE,CRAWFORD COUNTY,IL,62451,LINCOLNLAND AGRI-ENERGY LLC (100%),65217,C
2023,LINCOLNWAY ENERGY LLC,1003737,59511 WEST LINCOLN HWY,42.02344,-93.51171,NEVADA,STORY COUNTY,IA,50201,LINCOLNWAY ENERGY LLC (100%),101232,C
2023,"LINDE - WHITING, IN 1-4",1002119,2551 DICKEY ROAD,41.668631,-87.472829,EAST CHICAGO,LAKE COUNTY,IN,46312,LINDE INC (100%),155040,"C,P,PP"
2023,"LINDE - WHITING, IN 5&6",1002120,2551 Dickey Road,41.668631,-87.472829,East Chicago,LAKE COUNTY,IN,46312,LINDE INC (100%),1624864,"C,P"
2023,LINDE INC,1005941,2226 NAVARRE AVE,41.636578,-83.495172,OREGON,LUCAS COUNTY,OH,43616,LINDE INC (100%),593125,"C,P"
2023,LINDE ONTARIO CA,1006732,5705 EAST AIRPORT DRIVE,34.06354,-117.52929,ONTARIO,SAN BERNARDINO COUNTY,CA,91761,LINDE INC (100%),70757,"C,P"
2023,LINDE TEXAS CITY,1006562,703 6TH STREET SOUTH,29.37815,-94.90251,TEXAS CITY,GALVESTON COUNTY,TX,77590,LINDE INC (100%),290455,"C,P"
2023,LION ELASTOMERS ORANGE PLANT,1006856,5713 FM RD 1006,30.04209,-93.83247,ORANGE,ORANGE COUNTY,TX,77630,LION COPOLYMER HOLDINGS LLC (100%),50906,C
2023,LION OIL CO-EL DORADO REFINERY,1007861,1000 MCHENRY,33.20152,-92.67358,EL DORADO,UNION COUNTY,AR,71730,DELEK US HOLDINGS INC (100%),712845,"C,MM,P,Y"
2023,"LITTLE SIOUX CORN PROCESSORS, LLC",1002995,4808 F AVENUE,42.82085,-95.7609,MARCUS,CHEROKEE COUNTY,IA,51035,LITTLE SIOUX CORN PROCESSORS LLC (100%),193904,C
2023,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,1003855,1149 U AVENUE,42.0603,-94.23832,GRAND JUNCTION,GREENE COUNTY,IA,50107,LOUIS DREYFUS CO NORTH AMERICA LP (100%),163739,C
2023,LOUIS DREYFUS COMPANY AGRICULTURAL INDUSTRIES LL,1002988,7344 STATE ROAD 15 SOUTH,41.12639,-85.89325,CLAYPOOL,KOSCIUSKO COUNTY,IN,46510,LOUIS DREYFUS CO NORTH AMERICA LP (100%),91741,C
2023,LSB Chemical L.L.C.,1005867,4463 HUNT STREET,36.241247,-95.278349,PRYOR,MAYES COUNTY,OK,74361,LSB CHEMICAL LLC (100%),348868,"C,G,PP,V"
2023,LUNDAY-THAGARD COMPANY,1002286,9301 SOUTH GARFIELD AVENUE,33.946295,-118.16704,SOUTH GATE,LOS ANGELES COUNTY,CA,90280,WORLD OIL CORP (100%),38843,"C,MM,Y"
2023,La Porte Steam Methane Reformer,1010702,11450 W. Fairmont Parkway,29.651494,-95.053576,La Porte,HARRIS COUNTY,TX,77571,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),780670,P
2023,"LaSalle Lumber Company, LLC",1013970,5189 Louisiana Highway 125,31.87616133,-92.28409574,Urania,,LA,71465,HUNT FOREST PRODUCTS LLC (100%),30155,C
2023,Lamb Weston Holdings Inc,1000613,1005 E Street SW,47.234413,-119.869914,Quincy,GRANT COUNTY,WA,98848,LAMB WESTON HOLDINGS INC (100%),29971,C
2023,Lamb Weston Inc.,1000614,2013 SAINT STREET,46.309388,-119.297683,RICHLAND,BENTON COUNTY,WA,99352,LAMB WESTON HOLDINGS INC (100%),56636,"C,II"
2023,Lamb Weston Twin Falls,1000615,856 Russet Street,42.5524,-114.4827,Twin Falls,TWIN FALLS COUNTY,ID,83301,LAMB WESTON HOLDINGS INC (100%),52197,"C,II"
2023,"Lamb Weston, Inc",1012645,750 NE Columbia Ave,45.842373,-119.673432,Boardman,MORROW COUNTY,OR,97818,LAMB WESTON HOLDINGS INC (100%),26715,C
2023,Lemont Refinery,1000343,135TH STREET AND NEW AVENUE,41.6439,-88.0467,LEMONT,Will,IL,60439,PDV AMERICA INC (100%),1857829,"C,MM,P,Y"
2023,Lenzing Fibers Inc.,1003609,12950 US Highway 43 North,30.960964,-88.024936,Axis,MOBILE COUNTY,AL,36505,LENZING FIBERS INC (100%),63571,C
2023,Leprino Foods - Lemoore West,1006594,351 North Belle Haven Drive,36.29984,-119.81154,Lemore,KINGS COUNTY,CA,93245,LEPRINO FOODS CO (100%),51604,C
2023,Leprino Foods Roswell,1006819,5600 OMAHA RD,33.32282,-104.47889,ROSWELL,CHAVES COUNTY,NM,88203,LEPRINO FOODS CO (100%),42069,C
2023,"Leprino Foods, Greeley",1006479,1302 1 st Avenue,40.416952,-104.675853,Greeley,WELD COUNTY,CO,80631,LEPRINO FOODS CO (100%),100503,C
2023,Liberty Packing,1000903,12045 S Ingomar Grade Road,37.070579,-120.86557,Los Banos,MERCED COUNTY,CA,93635,THE MORNING STAR CO (100%),150006,C
2023,Lima Refinery,1000411,1150 SOUTH METCALF STREET,40.7234,-84.1133,LIMA,Allen,OH,45804,LIMA REFINING CO (100%),1205035,"C,MM,Y"
2023,Linde Clear Lake HyCO Plant,1013977,9602 Bayport Blvd,29.634556,-95.06875,Pasadena,HARRIS COUNTY,TX,77507,LINDE INC (100%),878234,P
2023,Linde Decatur,1008002,900 LINDE LN,34.62946,-87.01574,DECATUR,MORGAN COUNTY,AL,35601,LINDE INC (100%),111220,"C,P,PP"
2023,Linde Facility 0379,1011080,1801 South Gulfway Drive,29.89028,-93.9368,Port Arthur,JEFFERSON COUNTY,TX,77641,LINDE INC (100%),1050581,"C,P"
2023,Linde Facility 0497,1002023,2555 Savannah Ave,29.89018,-93.948251,Port Arthur,JEFFERSON COUNTY,TX,77641,LINDE INC (100%),692578,P
2023,Linde Inc,1002608,4451 HWY 108 S,30.139164,-93.526936,Sulphur,CALCASIEU PARISH,LA,70665,LINDE INC (100%),500244,P
2023,Linde Inc,1011900,4501 Royal Ave,43.08695,-79.01172,Niagara Falls,NIAGARA COUNTY,NY,14304,LINDE INC (100%),32634,"C,P"
2023,Linde Inc - GEISMAR HYCO FACILITY,1003255,9145 Hwy 75 & AVE. E,30.199444,-91.013333,GEISMAR,ASCENSION PARISH,LA,70734,LINDE INC (100%),374551,"C,P"
2023,Linde Inc Texas City Hydrogen Complex,1000043,"1720 GRANT AVE, GATE 16",29.37452,-94.94151,TEXAS CITY,GALVESTON COUNTY,TX,77590,LINDE GAS NORTH AMERICA LLC (100%),1286746,P
2023,"Linde Inc, St. Charles Facility",1010879,"Post 2, Prospect & 40th Avenue",30.00055,-90.39502,Norco,ST. CHARLES PARISH,LA,70079,LINDE INC (100%),1031341,"C,P"
2023,Linde Inc.,1002041,685 S Chevron Way,40.82147,-111.92162,North Salt Lake,SALT LAKE COUNTY,UT,84054,LINDE INC (100%),172966,P
2023,Linde Inc.,1008991,12334 Geddes Road Bldg S-80 C/O Hemlock Semiconductor,43.43094,-84.15731,Hemlock,SAGINAW COUNTY,MI,48626,LINDE INC (100%),27938,P
2023,Linde Inc.,1013934,4550 Wrangle Hill Road,39.580014,-75.610059,Delaware City,NEW CASTLE COUNTY,DE,19706,LINDE INC (100%),121190,P
2023,Linde- Sweeny Hydrogen Plant,1014343,8985 W County Rd 359,29.063258,-95.743183,Sweeny,BRAZORIA COUNTY,TX,77480,LINDE INC (100%),986226,P
2023,Lion Elastomers,1005623,1615 MAIN ST,29.987664,-93.944972,PORT NECHES,JEFFERSON COUNTY,TX,77651,LION ELASTOMERS HOLDINGS (100%),62643,C
2023,Little Rapids - Shawano Paper Mill,1002871,W7575 Poplar Road,44.77561,-88.62285,Shawano,SHAWANO COUNTY,WI,54166,LITTLE RAPIDS CORP (100%),33064,C
2023,Los Angeles Refinery (LAR),1006627,2350 E. 223rd Street,33.82431,-118.23237,CARSON,LOS ANGELES COUNTY,CA,90810,MARATHON PETROLEUM CORP (100%),6118906,"C,DD,P,PP,Y"
2023,Los Gatos Tomato Products,1010003,19800 Gale Ave,36.1812,-120.1526,Huron,FRESNO COUNTY,CA,93234,LOS GATOS TOMATO PRODUCTS LLC (100%),71866,C
2023,Louisiana Integrated Polyethylene JV LLC,1013813,2201 Old Spanish Trail,30.24502,-93.27563,Westlake,CALCASIEU PARISH,LA,70669,LYONDELLBASELL INDUSTRIES INC (50%); SASOL USA CORP (50%),965533,"C,X"
2023,Louisiana Pacific Corporation Jasper OSB Mill,1012527,5110 U.S. HWY 190E,30.908519,-93.921018,Jasper,JASPER COUNTY,TX,75951,LOUISIANA-PACIFIC CORP (100%),17784,C
2023,"Louisiana Sugar Refining, LLC",1010825,1230 S Fifth Ave POB 625,30.04918,-90.68403,Gramercy,ST. JAMES PARISH,LA,70052,CARGILL INC (50%); SUGAR GROWERS & REFINERS INC (50%),136549,C
2023,"MARCAL MANUFACTURING, LLC.",1004098,1 MARKET ST,40.90233,-74.13179,ELMWOOD PARK,BERGEN COUNTY,NJ,7407,MARCAL MANUFACTURING LLC (100%),29614,C
2023,MARTIN OPERATING PTNR LP,1007661,484 EAST 6TH STREET,33.364143,-92.716924,SMACKOVER,UNION COUNTY,AR,71762,MARTIN MIDSTREAM PARTNERS LP (100%),55520,"C,MM,P,Y"
2023,MARTINEZ REFINING COMPANY LLC,1001804,3485 PACHECO BLVD,38.016594,-122.115392,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,PBF ENERGY INC (100%),2356381,"C,MM,Y"
2023,MARYSVILLE ETHANOL LLC,1001809,2512 BUSHA HIGWAY,42.88335,-82.491547,MARYSVILLE,ST. CLAIR COUNTY,MI,48040,MARYSVILLE ETHANOL LLC (100%),83939,C
2023,MCCAIN FOODS POTATO FACILITY,1002283,319 RICHARDSON ROAD,46.660278,-67.902222,EASTON,AROOSTOOK COUNTY,ME,4740,MCCAIN  USA INC (100%),20090,"C,II"
2023,MCCAIN FOODS USA INC,1002284,HWY 54 AND 110TH ST.,44.454601,-89.540802,PLOVER,PORTAGE COUNTY,WI,54467,MCCAIN  USA INC (100%),38360,"C,II"
2023,MCCAIN FOODS USA INC,1002285,218 WEST HIGHWAY 30,42.532497,-113.836752,BURLEY,CASSIA COUNTY,ID,83318,MCCAIN  USA INC (100%),74272,"C,II"
2023,MCCAIN FOODS USA INC,1002287,100 LEE STREET,46.836659,-119.174622,OTHELLO,ADAMS COUNTY,WA,99344,MCCAIN  USA INC (100%),50997,"C,II"
2023,MEGlobal Oyster Creek,1013816,4057 E. Hwy 332,28.980228,-95.333659,Freeport,BRAZORIA COUNTY,TX,77541,MEGLOBAL AMERICAS INC (100%),188017,"C,PP,X"
2023,MEMPHIS CELLULOSE LLC,1006466,1001 TILLMAN ST.,35.159551,-89.959858,MEMPHIS,SHELBY COUNTY,TN,38112,KOCH INDUSTRIES INC (100%),30834,C
2023,MERAUX REFINERY,1007059,2500 EAST SAINT BERNARD HIGHWAY,29.930517,-89.940643,MERAUX,ST. BERNARD PARISH,LA,70075,VALERO ENERGY CORP (100%),748956,"C,MM,Y"
2023,MERCEDES-BENZ US INTERNATIONAL INC,1004249,1 MERCEDES DRIVE,33.18936,-87.26062,VANCE,TUSCALOOSA COUNTY,AL,35490,MERCEDES-BENZ US INTERNATIONAL INC (100%),42141,C
2023,MERCURY MARINE FOND DU LAC COMPLEX,1003063,W6250 PIONEER RD,43.759661,-88.468509,FOND DU LAC,FOND DU LAC COUNTY,WI,54936,BRUNSWICK CORP (100%),33504,C
2023,"MGPI Processing, Inc.",1002865,1300 MAIN STREET,39.561,-95.1333,ATCHISON,ATCHISON COUNTY,KS,66002,MGP INGREDIENTS INC (100%),115677,"C,II"
2023,"MGPI of Indiana, LLC",1004530,7 RIDGE AVE,39.098667,-84.860861,LAWRENCEBURG,DEARBORN COUNTY,IN,47025,MGP INGREDIENTS INC (100%),65361,"C,PP"
2023,MICHELIN NORTH AMERICA ARDMORE PLANT,1004503,1101 Michelin RD.,34.18369,-97.16853,ARDMORE,CARTER COUNTY,OK,73401,MICHELIN NORTH AMERICA INC (100%),25045,C
2023,MID AMERICA AGRI PRODUCTS WHEATLAND LLC,1005476,76080 RD 338,40.85401,-101.54,MADRID,PERKINS COUNTY,NE,69150,MID AMERICA BIO ENERGY & COMMODITIES LLC (100%),48377,C
2023,MID-MISSOURI ENERGY LLC,1007847,15311 N. SALINE 65 HWY,39.197222,-93.386389,MALTA BEND,SALINE COUNTY,MO,65339,MID-MISSOURI ENERGY LLC (100%),81534,"C,PP"
2023,MILLIKEN & CO MAGNOLIA PLT,1004950,157 NEW MILLIKEN RD,35.120688,-81.555726,BLACKSBURG,CHEROKEE COUNTY,SC,29702,MILLIKEN & CO (100%),105227,C
2023,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,1006609,121 ZEH AVE,43.705647,-95.456507,BREWSTER,NOBLES COUNTY,MN,56119,MINNESOTA SOYBEAN PROCESSORS (100%),54193,C
2023,"MITSUBISHI CHEMICAL AMERICA, INC. - POLYESTER FILM DIVISION",1004315,2001 HOOD ROAD,34.92566,-82.26203,GREER,GREENVILLE COUNTY,SC,29652,MITSUBISHI CHEMICAL AMERICA INC (100%),30447,C
2023,MOLSON COORS BEVERAGE COMPANY USA LLC,1002057,405 CORDELE ROAD,31.5933,-84.08805,ALBANY,DOUGHERTY COUNTY,GA,31705,MOLSON COORS BEVERAGE CO (100%),29164,C
2023,MOLSON COORS USA LLC - TRENTON BREWERY,1002904,2525 WAYNE MADISON ROAD,39.45241,-84.4765,TRENTON,BUTLER COUNTY,OH,45067,MOLSON COORS BEVERAGE CO (100%),30324,C
